name,country,subcountry,geonameid,city_name,country_name,latitude,longitude,population,has_bike_sharing,climate_zone,region,data_source,city_size
Kalush,Ukraine,Ivano-Frankivsk,707099,Kalush,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kalynivka,Ukraine,Vinnytsia,707155,Kalynivka,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kakhovka,Ukraine,Kherson,707244,Kakhovka,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Izium,Ukraine,Kharkivs'ka Oblast',707292,Izium,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Iziaslav,Ukraine,Khmelnytskyi,707296,Iziaslav,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Izmail,Ukraine,Odessa,707308,Izmail,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Ivano-Frankivsk,Ukraine,Ivano-Frankivsk,707471,Ivano-Frankivsk,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Irpin,Ukraine,Kiev,707565,Irpin,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Ilovays’k,Ukraine,Donetsk,707679,Ilovays’k,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Chornomors’k,Ukraine,Odessa,707688,Chornomors’k,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Horodok,Ukraine,Khmelnytskyi,707752,Horodok,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Horlivka,Ukraine,Donetsk,707753,Horlivka,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Hlukhiv,Ukraine,Sumy,707758,Hlukhiv,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Hostomel,Ukraine,Kiev,708251,Hostomel,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Henichesk,Ukraine,Kherson,708878,Henichesk,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Haysyn,Ukraine,Vinnytsia,708901,Haysyn,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Hadyach,Ukraine,Poltava,709054,Hadyach,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Feodosiya,Ukraine,Crimea,709161,Feodosiya,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Fastiv,Ukraine,Kiev,709248,Fastiv,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Enerhodar,Ukraine,Zaporizhzhia,709276,Enerhodar,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Dzhankoi,Ukraine,Crimea,709334,Dzhankoi,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Toretsk,Ukraine,Donetsk,709354,Toretsk,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Dunayivtsi,Ukraine,Khmelnytskyi,709429,Dunayivtsi,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Dubno,Ukraine,Rivne,709540,Dubno,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Drohobych,Ukraine,Lviv,709611,Drohobych,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Donetsk,Ukraine,Donetsk,709717,Donetsk,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Dolyna,Ukraine,Ivano-Frankivsk,709755,Dolyna,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Dolynska,Ukraine,Kirovohrad,709782,Dolynska,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Dokuchaievsk,Ukraine,Donetsk,709835,Dokuchaievsk,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Dobropillia,Ukraine,Donetsk,709900,Dobropillia,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Dnipro,Ukraine,Dnipropetrovsk,709930,Dnipro,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kamyanske,Ukraine,Dnipropetrovsk,709932,Kamyanske,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Dniprorudne,Ukraine,Zaporizhzhia,709960,Dniprorudne,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Myrnohrad,Ukraine,Donetsk,710035,Myrnohrad,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Derhachi,Ukraine,Kharkivs'ka Oblast',710098,Derhachi,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Debaltseve,Ukraine,Donetsk,710229,Debaltseve,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Chuhuiv,Ukraine,Kharkivs'ka Oblast',710374,Chuhuiv,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Chortkiv,Ukraine,Ternopil,710400,Chortkiv,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Chervonopartyzansk,Ukraine,Luhansk,710548,Chervonopartyzansk,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Chervonohrad,Ukraine,Lviv,710554,Chervonohrad,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Chernivtsi,Ukraine,Chernivtsi,710719,Chernivtsi,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Chernihiv,Ukraine,Chernihiv,710735,Chernihiv,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Cherkasy,Ukraine,Cherkasy,710791,Cherkasy,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Bucha,Ukraine,Kiev,711350,Bucha,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Brianka,Ukraine,Luhansk,711369,Brianka,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Brovary,Ukraine,Kiev,711390,Brovary,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Brody,Ukraine,Lviv,711416,Brody,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Boiarka,Ukraine,Kiev,711515,Boiarka,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Boryspil,Ukraine,Kiev,711660,Boryspil,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Boryslav,Ukraine,Lviv,711669,Boryslav,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Bolhrad,Ukraine,Odessa,711841,Bolhrad,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Bohuslav,Ukraine,Kiev,711867,Bohuslav,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Bohodukhiv,Ukraine,Kharkivs'ka Oblast',711894,Bohodukhiv,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Bilhorod-Dnistrovskyi,Ukraine,Odessa,712160,Bilhorod-Dnistrovskyi,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Bila Tserkva,Ukraine,Kiev,712165,Bila Tserkva,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Berezhany,Ukraine,Ternopil,712374,Berezhany,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Berezan,Ukraine,Kiev,712389,Berezan,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Berehove,Ukraine,Transcarpathia,712423,Berehove,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Berdychiv,Ukraine,Zhytomyr,712441,Berdychiv,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Berdyansk,Ukraine,Zaporizhzhia,712451,Berdyansk,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Bilopillia,Ukraine,Sumy,712559,Bilopillia,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Bilohirsk,Ukraine,Crimea,712587,Bilohirsk,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Bilohorodka,Ukraine,Kiev,712590,Bilohorodka,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Bar,Ukraine,Vinnytsia,712861,Bar,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Balta,Ukraine,Odessa,712886,Balta,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Balakliia,Ukraine,Kharkivs'ka Oblast',712926,Balakliia,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Balaklava,Ukraine,Sevastopol City,712930,Balaklava,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Bakhmach,Ukraine,Chernihiv,712967,Bakhmach,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Bakhchysarai,Ukraine,Crimea,712969,Bakhchysarai,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Avdiivka,Ukraine,Donetsk,713122,Avdiivka,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Bakhmut,Ukraine,Donetsk,713174,Bakhmut,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Armyansk,Ukraine,Crimea,713203,Armyansk,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Apostolove,Ukraine,Dnipropetrovsk,713245,Apostolove,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Antratsyt,Ukraine,Luhansk,713259,Antratsyt,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Amvrosiivka,Ukraine,Donetsk,713504,Amvrosiivka,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Alushta,Ukraine,Crimea,713513,Alushta,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Alchevsk,Ukraine,Luhansk,713716,Alchevsk,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Okhtyrka,Ukraine,Sumy,713749,Okhtyrka,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Horishni Plavni,Ukraine,Poltava,6559559,Horishni Plavni,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Slavutych,Ukraine,Kiev,6930327,Slavutych,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Pivdennoukrainsk,Ukraine,Mykolaiv,7525990,Pivdennoukrainsk,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Varash,Ukraine,Rivne,8341919,Varash,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Novoyavorivs'k,Ukraine,Lviv,8468760,Novoyavorivs'k,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Reni,Ukraine,Odessa,12129128,Reni,Ukraine,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Yumbe,Uganda,Northern Region,225835,Yumbe,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Wobulenzi,Uganda,Central Region,225858,Wobulenzi,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Wakiso,Uganda,Central Region,225964,Wakiso,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Tororo,Uganda,Eastern Region,226110,Tororo,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Soroti,Uganda,Eastern Region,226234,Soroti,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Sironko,Uganda,Eastern Region,226267,Sironko,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Rutoma,Uganda,Western Region,226554,Rutoma,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Rukungiri,Uganda,Western Region,226600,Rukungiri,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Rubanda,Uganda,Western Region,226690,Rubanda,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Pallisa,Uganda,Eastern Region,226823,Pallisa,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Pakwach,Uganda,Northern Region,226835,Pakwach,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Paidha,Uganda,Northern Region,226853,Paidha,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Nyahuka,Uganda,Western Region,227525,Nyahuka,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Nyachera,Uganda,Western Region,227528,Nyachera,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Ntungamo,Uganda,Western Region,227592,Ntungamo,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Njeru,Uganda,Central Region,227812,Njeru,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Ngora,Uganda,Eastern Region,227843,Ngora,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Nebbi,Uganda,Northern Region,227904,Nebbi,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Namutumba,Uganda,Eastern Region,228094,Namutumba,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Namayumba,Uganda,Central Region,228214,Namayumba,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Namasuba,Uganda,Central Region,228227,Namasuba,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Nakaloke,Uganda,Eastern Region,228448,Nakaloke,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Mukono,Uganda,Central Region,228853,Mukono,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Mubende,Uganda,Central Region,228971,Mubende,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Mpondwe,Uganda,Western Region,229006,Mpondwe,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Mpigi,Uganda,Central Region,229024,Mpigi,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Moyo,Uganda,Northern Region,229059,Moyo,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Moroto,Uganda,Northern Region,229112,Moroto,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Mityana,Uganda,Central Region,229139,Mityana,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Mbarara,Uganda,Western Region,229268,Mbarara,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Mbale,Uganda,Eastern Region,229278,Mbale,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Mayuge,Uganda,Eastern Region,229292,Mayuge,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Masindi,Uganda,Western Region,229362,Masindi,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Masaka,Uganda,Central Region,229380,Masaka,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Magamaga,Uganda,Eastern Region,229530,Magamaga,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Mabare,Uganda,Western Region,229580,Mabare,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Lyantonde,Uganda,Central Region,229599,Lyantonde,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Lwengo,Uganda,Central Region,229630,Lwengo,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Lwakyomba,Uganda,Western Region,229708,Lwakyomba,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Luwero,Uganda,Central Region,229746,Luwero,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Lukaya,Uganda,Central Region,229872,Lukaya,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Lugazi,Uganda,Central Region,229911,Lugazi,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Lira,Uganda,Northern Region,230166,Lira,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kyenjojo,Uganda,Western Region,230299,Kyenjojo,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kyegegwa,Uganda,Western Region,230331,Kyegegwa,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kyazanga,Uganda,Central Region,230348,Kyazanga,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kyarusozi,Uganda,Western Region,230370,Kyarusozi,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kyamahungu,Uganda,Western Region,230476,Kyamahungu,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kumi,Uganda,Eastern Region,230584,Kumi,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kotido,Uganda,Northern Region,230617,Kotido,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Koboko,Uganda,Northern Region,230725,Koboko,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kiziba,Uganda,Central Region,230753,Kiziba,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kitgum,Uganda,Northern Region,230893,Kitgum,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kisoro,Uganda,Western Region,230993,Kisoro,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kireka,Uganda,Central Region,231139,Kireka,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kira,Uganda,Central Region,231165,Kira,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kinoni,Uganda,Western Region,231197,Kinoni,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kikube,Uganda,Western Region,231280,Kikube,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kihihi,Uganda,Western Region,231383,Kihihi,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kigumba,Uganda,Western Region,231406,Kigumba,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kiboga,Uganda,Central Region,231550,Kiboga,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kazo,Uganda,Western Region,231670,Kazo,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kayunga,Uganda,Central Region,231696,Kayunga,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Katoke,Uganda,Western Region,231848,Katoke,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Katabi,Uganda,Central Region,231954,Katabi,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kasozi,Uganda,Western Region,231990,Kasozi,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kasese,Uganda,Western Region,232066,Kasese,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kasanje,Uganda,Central Region,232107,Kasanje,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kasangati,Uganda,Central Region,232110,Kasangati,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kasanda,Uganda,Central Region,232115,Kasanda,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kasambya,Uganda,Central Region,232137,Kasambya,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kasaali,Uganda,Central Region,232146,Kasaali,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kapchorwa,Uganda,Eastern Region,232235,Kapchorwa,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kanungu,Uganda,Western Region,232287,Kanungu,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kamwenge,Uganda,Western Region,232371,Kamwenge,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kamuli,Uganda,Eastern Region,232397,Kamuli,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kampala,Uganda,Central Region,232422,Kampala,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kalisizo,Uganda,Central Region,232522,Kalisizo,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kaliro,Uganda,Eastern Region,232526,Kaliro,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kakumiro,Uganda,Western Region,232619,Kakumiro,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kakiri,Uganda,Central Region,232652,Kakiri,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kakira,Uganda,Eastern Region,232661,Kakira,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kajansi,Uganda,Central Region,232713,Kajansi,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kagadi,Uganda,Western Region,232834,Kagadi,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kabale,Uganda,Western Region,233070,Kabale,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Jinja,Uganda,Eastern Region,233114,Jinja,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Iryango,Uganda,Western Region,233194,Iryango,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Iganga,Uganda,Eastern Region,233275,Iganga,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Ibanda,Uganda,Western Region,233299,Ibanda,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Hoima,Uganda,Western Region,233312,Hoima,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Gulu,Uganda,Northern Region,233346,Gulu,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Gombe,Uganda,Central Region,233382,Gombe,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Fort Portal,Uganda,Western Region,233476,Fort Portal,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Entebbe,Uganda,Central Region,233508,Entebbe,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Dokolo,Uganda,Northern Region,233563,Dokolo,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Bwizibwera,Uganda,Western Region,233730,Bwizibwera,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Buyende,Uganda,Eastern Region,233840,Buyende,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Buwenge,Uganda,Eastern Region,233886,Buwenge,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Butemba,Uganda,Central Region,233975,Butemba,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Butaleja,Uganda,Eastern Region,234004,Butaleja,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Busolwe,Uganda,Eastern Region,234043,Busolwe,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Busia,Uganda,Eastern Region,234077,Busia,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Busesa,Uganda,Eastern Region,234088,Busesa,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Busembatia,Uganda,Eastern Region,234092,Busembatia,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Bundibugyo,Uganda,Western Region,234178,Bundibugyo,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Bunamwaya,Uganda,Central Region,234179,Bunamwaya,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Bukomero,Uganda,Central Region,234368,Bukomero,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Buikwe,Uganda,Central Region,234480,Buikwe,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Buhimba,Uganda,Western Region,234496,Buhimba,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Buhesi,Uganda,Western Region,234497,Buhesi,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Bugiri,Uganda,Eastern Region,234565,Bugiri,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Bugembe,Uganda,Eastern Region,234578,Bugembe,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Budaka,Uganda,Eastern Region,234658,Budaka,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Budadiri,Uganda,Eastern Region,234660,Budadiri,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Bombo,Uganda,Central Region,234717,Bombo,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Arua,Uganda,Northern Region,235039,Arua,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Apac,Uganda,Northern Region,235130,Apac,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Anaka,Uganda,Northern Region,235178,Anaka,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Adjumani,Uganda,Northern Region,235489,Adjumani,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Abim,Uganda,Northern Region,235574,Abim,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Ishaka,Uganda,Western Region,448001,Ishaka,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Isingiro,Uganda,Western Region,7911405,Isingiro,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
